Row ID,Establishment ID,Inspection ID,Company/Franchise,Name,Type,Address,Lat,Long,Status,Minimum inspections per year,Infraction details,Inspection date,Severity,Action,Court outcome,Amount fined
88214,10660461,104396786,AFTER 90S,AFTER 90S,Cocktail Bar / Beverage Room,1396 DON MILLS RD,43.74892935,-79.34689774,Conditional Pass,2,FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C),2019-01-24,S - Significant,Notice to Comply,,
88221,10660498,104397010,MILKY'S,MILKY'S,Food Take Out,760 DUNDAS ST W,43.65228331,-79.40690764,Pass,2,,2019-01-24,,,,
88222,10660534,104397356,Tim Hortons,TIM HORTONS,Restaurant,75 IANNUZZI ST,43.63764799,-79.40106149,Pass,2,,2019-01-25,,,,
88223,10660540,104397400,TAIYAKI NYC,TAIYAKI NYC,Food Take Out,124 DUNDAS ST W,43.65574227,-79.38453431,Pass,2,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G),2019-01-25,M - Minor,Notice to Comply,,
88224,10660541,104397408,TANYA'S UKRAINIAN KITCHEN,TANYA'S UKRAINIAN KITCHEN,Food Take Out,400 BATHURST ST,43.65382676,-79.40706907,Pass,3,,2019-01-25,,,,
88225,10660542,104397416,Freshco,FRESHCO,Supermarket,410 BATHURST ST,43.65417641,-79.40716698,Pass,1,,2019-01-24,,,,
88226,10660543,104397423,LUCKY MEATS,LUCKY MEATS,Butcher Shop,410 BATHURST ST,43.65417641,-79.40716698,Pass,1,,2019-01-25,,,,
88227,10660544,104397431,STARFISH,STARFISH,Fish Shop,410 BATHURST ST,43.65417641,-79.40716698,Pass,1,,2019-01-25,,,,
88228,10660561,104397546,EVA'S BAR & RESTAURANT,EVA'S BAR & RESTAURANT,Restaurant,2628 DANFORTH AVE,43.68875766,-79.30020588,Conditional Pass,1,FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F),2019-01-25,M - Minor,Notice to Comply,,
88233,10660563,104397557,FORNO CULTURA,FORNO CULTURA,Bake Shop,158 STERLING RD,43.65459813,-79.44596604,Pass,2,,2019-01-25,,,,
88234,10660576,104397666,CAFE SOLEIL,CAFE SOLEIL,Food Take Out,100 PRINCES BLVD,43.635014,-79.41119,Pass,1,,2019-01-28,,,,
88235,10660592,104397817,THAI WOK RESTAURANT,THAI WOK RESTAURANT,Restaurant,1235 WOODBINE AVE,43.69307122,-79.31574919,Pass,3,FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B),2019-01-25,S - Significant,Corrected During Inspection,,
88236,10660603,104397901,RAG DOLL EATERY,RAG DOLL EATERY,Restaurant,2110 YONGE ST,43.70282303,-79.39785925,Pass,2,,2019-01-25,,,,
88237,10660604,104397974,IQ FOOD CO.,IQ FOOD CO.,Restaurant,4841 YONGE ST,43.76226477,-79.41083282,Pass,3,,2019-01-29,,,,
88238,10660622,104398111,TWO SHORT STOREYS,TWO SHORT STOREYS,Child Care - Food Preparation,430 BROADVIEW AVE,43.66705637,-79.35360514,Pass,3,,2019-01-25,,,,
88239,10660625,104398143,THE LIBRARY SPECIALITY COFFEE,THE LIBRARY SPECIALITY COFFEE,Food Take Out,281 DUNDAS ST W,43.654354,-79.39082,Pass,2,,2019-01-25,,,,
88240,10660635,104398224,BEAN HOUSE,BEAN HOUSE,Bakery,1396 DON MILLS RD,43.74892935,-79.34689774,Pass,2,,2019-01-28,,,,
88241,10660667,104398489,FARM BOY COMPANY INC,FARM BOY COMPANY INC,Supermarket,1015 LAKE SHORE BLVD E,43.65798288,-79.3299163,Pass,3,,2019-01-28,,,,
88242,10660677,104398570,FULL HOUSE DESSERTS,FULL HOUSE DESSERTS,Bake Shop,4750 YONGE ST,43.76048236,-79.41103164,Pass,1,,2019-01-28,,,,
88243,10660716,104398789,FAT BKK,FAT BKK,Food Court Vendor,384 BLOOR ST W,43.6662,-79.406555,Pass,2,,2019-01-25,,,,
88244,10660724,104398839,THE DAILY DUMPLING WONTON CO,THE DAILY DUMPLING WONTON CO,Restaurant,792 COLLEGE ST,43.65486899,-79.42126472,Pass,3,,2019-01-28,,,,
88245,10660732,104398925,DAL MORO'S,DAL MORO'S,Food Court Vendor,384 BLOOR ST W,43.6662,-79.406555,Pass,2,,2019-01-25,,,,
88246,10660737,104398954,PG CLUCKS,PG CLUCKS,Food Court Vendor,384 BLOOR ST W,43.6662,-79.406555,Pass,2,,2019-01-25,,,,
88247,10660739,104398976,URBAN HERBIVORE,URBAN HERBIVORE,Food Court Vendor,384 BLOOR ST W,43.6662,-79.406555,Pass,2,,2019-01-25,,,,
88248,10660748,104399101,MEAN BAO,MEAN BAO,Food Court Vendor,384 BLOOR ST W,43.6662,-79.406555,Pass,2,,2019-01-25,,,,
88249,10660755,104399244,Circle K,CIRCLE K,Food Store (Convenience / Variety),3211 YONGE ST,43.72807513,-79.40273002,Pass,1,Food premise not maintained with floors in good repair in food-handling room - Sec. 7(1)(g),2019-01-29,M - Minor,Notice to Comply,,
88250,10660834,104399725,THE PRETTY SHOP,THE PRETTY SHOP,Food Store (Convenience / Variety),522 UNIVERSITY AVE,43.655827,-79.38889,Pass,3,Fail to Ensure the Presence of the Holder of a Valid Food Handlers Certificate - Sec. 545- 157E(1 7)(a),2019-01-30,NA - Not Applicable,Notice to Comply,,
88251,10660867,104399936,BARBURRITO,BAR BURRITO,Restaurant,165 NORTH QUEEN ST,43.61841659,-79.5543838,Pass,2,,2019-01-25,,,,
88252,10660875,104400010,CHEF 88,CHEF 88,Restaurant,3261 KENNEDY RD,43.8173951,-79.30399111,Pass,2,,2019-01-28,,,,
88253,10660877,104400013,SAM'S CAFE BAKERY INC,SAM'S CAFE BAKERY INC,Bakery,280 VIEWMOUNT AVE,43.70751423,-79.44301919,Conditional Pass,3,FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C),2019-01-30,S - Significant,Notice to Comply,,
88259,10660884,104400075,DOLLAR TREE,DOLLAR TREE,Food Store (Convenience / Variety),2644 EGLINTON AVE E,43.73665154,-79.25115334,Pass,1,,2019-01-17,,,,
88260,10660895,104400134,FOODY AND LOTTO MART,FOODY AND LOTTO MART,Food Store (Convenience / Variety),2813 EGLINTON AVE E,43.73729549,-79.24432805,Pass,1,,2019-01-14,,,,
88261,10660977,104400700,SMOKED UP MEATS,SMOKED UP MEATS,Food Court Vendor,384 BLOOR ST W,43.6662,-79.406555,Pass,2,,2019-01-25,,,,
88262,10660997,104400829,PUREBEAUTY SALON & SPA,PUREBEAUTY SALON & SPA,Cocktail Bar / Beverage Room,50 BLOOR ST W,43.67038727,-79.38831795,Pass,1,,2019-01-25,,,,
88263,10661012,104400947,KFC,KFC EXPRESS,Food Take Out,1265 MILITARY TRL,43.78389547,-79.18629266,Pass,2,,2019-01-31,,,,
88264,10661041,104401212,Starbucks,STARBUCKS COFFEE CANADA,Restaurant,142 ADELAIDE ST E,43.651783,-79.37262,Pass,2,FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B),2019-01-31,S - Significant,Corrected During Inspection,,
88265,10661073,104401433,R BAKERY CAFE,R BAKERY CAFE,Bakery,326 MARLEE AVE,43.70640878,-79.4430678,Pass,3,SANITIZE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE - SEC. 19(B),2019-01-30,S - Significant,Corrected During Inspection,,
88267,10661083,104429493,SABOR TOLIMENSE CONVENIENCE STORE,SABOR TOLIMENSE CONVENIENCE STORE,Food Store (Convenience / Variety),938 WILSON AVE,43.73009936,-79.47043112,Pass,2,,2019-01-31,,,,
88268,10661115,104401718,VADA PAV & PIZZA CORNER,VADA PAV & PIZZA CORNER,Food Take Out,2655 LAWRENCE AVE E,43.75120063,-79.26283312,Pass,2,USE EQUIPMENT NOT FREE FROM CRACKS IN CONTACT WITH FOOD - SEC.  8(2)(B),2019-01-28,S - Significant,Corrected During Inspection,,
88269,10661116,104401726,PHILIPPIANS BES,PHILIPPIANS BES,Butcher Shop,2655 LAWRENCE AVE E,43.75120063,-79.26283312,Pass,2,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2019-01-28,M - Minor,Notice to Comply,,
88271,10661123,104401794,EMILY'S FINE FOOD & CATERING,EMILY'S FINE FOOD & CATERING,Food Take Out,4438 SHEPPARD AVE E,43.78803647,-79.26774663,Pass,3,,2019-01-24,,,,
88272,10661126,104401855,HI.TEA,HI.TEA,Food Take Out,3300 MIDLAND AVE,43.80670031,-79.28882418,Pass,1,,2019-01-23,,,,
88273,10661128,104401905,THAI ONE ON EXPRESS,THAI ONE ON,Food Take Out,2889 ST CLAIR AVE E,43.70756683,-79.30229886,Pass,2,,2019-01-30,,,,
88274,10661130,104401919,PAK MAIN HALAL MEAT,PAK MAIN HALAL MEAT,Supermarket,2592 DANFORTH AVE,43.6885702,-79.30096771,Pass,1,,2019-01-29,,,,
88275,10661131,104401928,NEW BAITUL MUQADDAS HALAL PIZZA,NEW BAITUL MUQADDAS HALAL PIZZA,Food Take Out,2584 DANFORTH AVE,43.688531,-79.30106452,Pass,2,FAIL TO ENSURE FOOD HANDLER IN FOOD PREMISE PROTECTS AGAINST CONTAMINATION BY HAIR - SEC.  33(1)(D),2019-01-29,M - Minor,Notice to Comply,,
88277,10661133,104401939,TASTE BITE KEBOB & FISH,TASTE BITE KEBOB & FISH,Food Take Out,803 MARKHAM RD,43.76709075,-79.2277654,Pass,2,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G),2019-01-15,M - Minor,Notice to Comply,,
88279,10661220,104402558,Starbucks,STARBUCKS,Food Take Out,439 UNIVERSITY AVE,43.65445879,-79.38734955,Conditional Pass,2,Fail to provide handwashing stations with adequate supplies (hot and cold water) - Sec. 7(3)(c),2019-02-01,S - Significant,Notice to Comply,,
88281,10661248,104402813,FOOD KULTURE,FOOD KULTURE,Food Take Out,136 ORTON PARK RD,43.77171822,-79.20911961,Pass,2,,2019-02-04,,,,
88282,10661271,104402975,JUICY DUMPLING,JUICY DUMPLING,Food Take Out,280 SPADINA AVE,43.652607,-79.398026,Pass,3,FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B),2019-02-04,S - Significant,Corrected During Inspection,,
88283,10661296,104403152,CAFE LOCALE,CAFE LOCALE,Cafeteria - Public Access,249 QUEENS QUAY  W,43.63882,-79.385605,Conditional Pass,2,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2019-02-04,M - Minor,Notice to Comply,,
88288,10661304,104403214,PIZZA STUDIO,PIZZA STUDIO,Restaurant,105 THE POND RD,43.770045,-79.50239,Pass,2,,2019-02-04,,,,
88289,10661403,104403765,EASTSIDE CHILDCARE CENTRE - KITCHEN,EASTSIDE CHILDCARE CENTRE - KITCHEN,Child Care - Catered,20 WALDOCK ST,43.75907127,-79.19133848,Pass,2,,2019-02-05,,,,
88290,10661417,104403884,AMBROSIA,AMBROSIA,Supermarket,1725 AVENUE RD,43.72874174,-79.41786997,Pass,2,SANITIZE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE - SEC. 19(B),2019-02-05,S - Significant,Corrected During Inspection,,
88291,10661430,104404008,THRIVE ORGANIC KITCHEN AND CAFE,THRIVE ORGANIC KITCHEN AND CAFE,Restaurant,3473 LAKE SHORE BLVD W,43.59490342,-79.53041043,Pass,2,,2019-02-05,,,,
88292,10661433,104404019,NEW PASSIONE SPORT BAR AND RESTAURANT,NEW PASSIONE SPORT BAR AND RESTAURANT,Restaurant,1610 EGLINTON AVE W,43.69733125,-79.44385888,Pass,2,FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C),2019-02-05,S - Significant,Corrected During Inspection,,
88297,10661450,104404097,AH-SO SUSHI,AH SO SUSHI,Restaurant,1005 LAKE SHORE BLVD E,43.65767145,-79.32972865,Pass,3,,2019-01-31,,,,
88298,10661538,104404725,PINOY HUB,PINOY HUB,Food Take Out,6330 YONGE ST,43.7960018,-79.42306277,Pass,3,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2019-02-06,M - Minor,Notice to Comply,,
88299,10661546,104404777,THE MARKET,THE MARKET,Food Take Out,65 CARL HALL RD,43.74739098,-79.47619697,Pass,2,Fail to Post Licence Adjacent to Food Safety Inspection Notice - Sec. 545-157(E)(4),2019-02-06,NA - Not Applicable,Notice to Comply,,
88301,10661569,104404974,Dollarama,DOLLARAMA,Food Store (Convenience / Variety),10 DUNDAS ST E,43.65669295,-79.38069137,Pass,1,,2019-02-06,,,,
88302,10661591,104405169,THE SYMES,THE SYMES,Banquet Facility,150 SYMES RD,43.67313619,-79.47907681,Pass,2,,2019-02-07,,,,
88303,10661592,104405172,VIBRANT HEALTHCARE ALLIANCE,VIBRANT HEALTHCARE ALLIANCE,Community Kitchen Meal Program,2398 YONGE ST,43.7097137,-79.39946283,Pass,2,,2019-02-07,,,,
88304,10661601,104405266,Wendy's,WENDY'S,Restaurant,5095 YONGE ST,43.76828884,-79.41227833,Pass,2,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E),2019-02-06,M - Minor,Notice to Comply,,
88305,10661609,104405341,TORCH,TORCH,Restaurant,507 CHURCH ST,43.66595881,-79.38084525,Pass,3,,2019-01-31,,,,
88306,10661619,104405374,HIGHLAND HARVEST,HIGHLAND HARVEST,Food Take Out,396 OLD KINGSTON RD,43.78435652,-79.16941137,Pass,2,,2019-02-05,,,,
88307,10661624,104405416,EL MAHUL TACOS,EL MAHUL TACOS,Restaurant,384 BLOOR ST W,43.6662,-79.406555,Pass,2,,2019-01-25,,,,
88308,10661644,104405569,Daisy Mart,DAISY MART,Food Store (Convenience / Variety),846 PAPE AVE,43.68370738,-79.34695431,Pass,1,,2019-02-07,,,,
88309,10661658,104405729,CHICK N DELISH,CHICK N DELISH,Food Take Out,1027 MARKHAM RD,43.77406766,-79.23050693,Pass,2,FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B),2019-02-07,S - Significant,Corrected During Inspection,,
88310,10661667,104405931,Circle K,CIRCLE K,Food Store (Convenience / Variety),96 GERRARD ST E,43.6603098,-79.37752331,Pass,2,,2019-02-07,,,,
88311,10661679,104406059,DISCOVERING MINDS MONTESSORI PRESCHOOL,DISCOVERING MINDS MONTESSORI PRESCHOOL,Child Care - Catered,828 RICHMOND ST W,43.64483944,-79.41132165,Pass,3,,2019-02-07,,,,
88312,10661680,104406063,OBISPO,OBISPO,Restaurant,1 ISLAND AIRPORT,43.633068,-79.39486,Pass,2,,2019-02-07,,,,
88313,10661684,104406116,BALZAC'S COFFEE ROASTERS,BALZAC'S COFFEE ROASTERS,Restaurant,1 ISLAND AIRPORT,43.633068,-79.39486,Pass,2,SANITIZE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE - SEC. 19(B),2019-02-07,S - Significant,Corrected During Inspection,,
88314,10661685,104406119,MAINSHA RESTAURANT,MAINSHA RESTAURANT,Restaurant,2950 BIRCHMOUNT RD,43.79955703,-79.3068516,Pass,2,,2019-02-07,,,,
88315,10661690,104406163,MARKET@416,MARKET@416,Restaurant,1 ISLAND AIRPORT,43.633068,-79.39486,Pass,2,,2019-02-07,,,,
88316,10661703,104406262,IN KOREAN RESTAURANT,IN KOREAN RESTAURANT,Restaurant,5460 YONGE ST,43.77721381,-79.41552807,Pass,2,,2019-02-08,,,,
88317,10661726,104412415,SEFONIA'S CATERING,SEFONIA'S CATERING,Food Caterer,7 PARNELL AVE,43.70550719,-79.26574854,Pass,3,,2019-02-07,,,,
88318,10661728,104406451,ROYAL CROWN ACADEMIC SCHOOL,ROYAL CROWN ACADEMIC SCHOOL,Cafeteria,4620 FINCH AVE E,43.80647081,-79.27602147,Pass,3,,2019-02-08,,,,
88319,10661742,104406634,FREEDOM JARS INC AND BOOCHIN',FREEDOM JARS INC AND BOOCHIN',Food Processing Plant,116 GEARY AVE,43.67052509,-79.43482629,Pass,2,,2019-02-08,,,,
88320,10661752,104406713,TORONTO SOCCERPLEX,TORONTO SOCCERPLEX,Restaurant,101 RAILSIDE RD,43.73491666,-79.32505017,Pass,2,,2019-02-08,,,,
88321,10661753,104406721,HOLLAND BLOORVIEW KIDS REHABILITATION HOSPITAL,HOLLAND BLOORVIEW KIDS REHABILITATION HOSPITAL,Hospitals & Health Facilities,150 KILGOUR RD,43.71841819,-79.37296622,Pass,3,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2019-02-08,M - Minor,Notice to Comply,,
88324,10661760,104406776,TASTE CASSEROLE RICE,TASTE CASSEROLE RICE,Food Court Vendor,2301 BRIMLEY RD,43.79795996,-79.27118024,Pass,2,,2019-02-08,,,,
88325,10661784,104407047,HOLLAND BLOORVIEW KIDS REHABILITATION HOSPITAL - GARDEN GRILL,HOLLAND BLOORVIEW KIDS REHABILITATION HOSPITAL - GARDEN GRILL,Cafeteria - Public Access,150 KILGOUR RD,43.71841819,-79.37296622,Pass,2,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2019-02-08,M - Minor,Notice to Comply,,
88329,10661803,104407154,THE BAGEL STOP,THE BAGEL STOP,Food Take Out,444 YONGE ST,43.6606165,-79.38403538,Pass,3,Fail to Hold a Valid Food Handler's Certificate  - Sec. 545-157E(17)(b),2019-02-08,NA - Not Applicable,Notice to Comply,,
88331,10661804,104407165,ESSO,ESSO,Food Store (Convenience / Variety),1725 EGLINTON AVE E,43.72573071,-79.31422918,Pass,1,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2019-02-08,M - Minor,Notice to Comply,,
88332,10661876,104407570,CHATIME,CHATIME,Food Take Out,677 BLOOR ST W,43.66385,-79.41647,Pass,2,,2019-02-08,,,,
88333,10661932,104408011,MR K,MR K,Food Take Out,5427 YONGE ST,43.7762907,-79.41433282,Pass,3,FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C),2019-02-11,S - Significant,Corrected During Inspection,,
88336,10661984,104408376,817 SPORTS BAR & GRILL,817 SPORTS BAR & GRILL,Restaurant,817 QUEEN ST W,43.64604,-79.409164,Pass,3,,2019-02-11,,,,
88337,10662009,104408620,HAPPY MART,HAPPY MART,Food Store (Convenience / Variety),2876 ELLESMERE RD,43.78319345,-79.20361211,Pass,1,,2019-02-12,,,,
88338,10662021,104408690,UNION MERCADO,UNION MERCADO,Food Store (Convenience / Variety),65 FRONT ST W,43.645275,-79.380486,Conditional Pass,2,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2019-02-12,M - Minor,Notice to Comply,,
88342,10662025,104408778,PIZZA NOVA,PIZZA NOVA,Restaurant,4201 BLOOR ST W,43.63527142,-79.56287849,Pass,2,,2019-02-12,,,,
88343,10662110,104409428,DAOMING FOOD,DAOMING FOOD,Restaurant,5418 YONGE ST,43.77553046,-79.41525159,Pass,2,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E),2019-02-13,M - Minor,Notice to Comply,,
88345,10662146,104409689,STRYKE FOOD BUNKER,STRYKE FOOD BUNKER,Cafeteria - Public Access,103 ORFUS RD,43.71806469,-79.46514688,Pass,2,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G),2019-02-13,M - Minor,Notice to Comply,,
88346,10662151,104409726,INTERNATIONAL NEWS,INTERNATIONAL NEWS,Food Store (Convenience / Variety),45 OVERLEA BLVD,43.70554671,-79.3462589,Pass,1,,2019-02-13,,,,
88347,10662163,104409830,PATTIES EXPRESS,PATTIES EXPRESS,Food Court Vendor,65 QUEEN ST W,43.65169,-79.382324,Pass,2,,2019-02-13,,,,
88348,10662170,104409883,PIZZA NOVA,PIZZA NOVA MASSERIA,Restaurant,577 KING ST W,43.64442,-79.399666,Pass,2,,2019-02-13,,,,
88349,10662179,104409966,A-OK CAFE,A-OK CAFE,Restaurant,50 BLOOR ST W,43.67038727,-79.38831795,Pass,1,,2019-02-13,,,,
88350,10662223,104410353,Bombay Roti,Bombay Roti,Food Take Out,2881 ST CLAIR AVE E,43.70739357,-79.30291937,Pass,2,,2019-02-08,,,,
88351,10662234,104410486,MAPLE LEAF CAFE,MAPLE LEAF CAFE,Private Club,99 INGRAM DR,43.700673,-79.469615,Conditional Pass,2,FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C),2019-02-14,S - Significant,Notice to Comply,,
88355,10662261,104410779,BANH MI T.O.,BANH MI T.O.,Restaurant,841 QUEEN ST W,43.64579821,-79.41009291,Pass,3,,2019-02-14,,,,
88356,10662262,104410787,WARUNG KAMPUNG,WARUNG KAMPUNG,Food Court Vendor,85 ELLESMERE RD,43.75709575,-79.31241063,Pass,2,,2019-02-14,,,,
88357,10662264,104410803,CONTEAGO,CONTEAGO,Cafeteria - Public Access,1365 WILSON AVE,43.72287755,-79.49801324,Pass,2,,2019-02-14,,,,
88358,10662265,104410821,Pizzaville,PIZZAVILLE,Food Take Out,635 MARKHAM ST,43.66523618,-79.41236802,Pass,2,USE UTENSILS NOT IN GOOD REPAIR - SEC. 8(1)(B),2019-02-14,S - Significant,Corrected During Inspection,,
88359,10662283,104410975,RISE ESPRESSO,RISE ESPRESSO,Restaurant,388 CARLAW AVE,43.6657372,-79.34228083,Pass,1,,2019-02-14,,,,
88360,10662313,104411237,INS MARKET,INS MARKET,Food Store (Convenience / Variety),1 ADELAIDE ST E,43.650513,-79.37794,Pass,1,Fail to Ensure the Presence of the Holder of a Valid Food Handlers Certificate - Sec. 545- 157E(1 7)(a),2019-02-14,NA - Not Applicable,Notice to Comply,,
88361,10662323,104411347,BRODFLOUR,BRODFLOUR,Bakery,8 PARDEE AVE,43.636582,-79.422434,Pass,2,Fail to protect against entry of pests - Sec. 13(1),2019-02-08,M - Minor,Notice to Comply,,
88362,10662337,104411515,ISLAND ESCAPE RESTAURANT,ISLAND ESCAPE RESTAURANT,Restaurant,1055 MIDLAND AVE,43.74193403,-79.26081769,Pass,2,FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B),2019-02-15,S - Significant,Corrected During Inspection,,
88366,10662350,104411646,VINTAGE THAI,VINTAGE THAI,Restaurant,3369 BLOOR ST W,43.6446202,-79.52274111,Pass,2,,2019-02-15,,,,
88367,10662355,104411695,CHI ASIAN TAPAS,CHI ASIAN TAPAS,Restaurant,2425 YONGE ST,43.71063557,-79.39884981,Conditional Pass,2,Fail to protect against harbouring of pests - Sec. 13(1),2019-02-15,S - Significant,Notice to Comply,,
88371,10662431,104412212,TWIN CUP CAKES,TWIN CUP CAKES,Food Court Vendor,404 OLD WESTON RD,43.67440016,-79.46415818,Pass,2,,2019-02-10,,,,
88372,10662446,104412341,CHABAD OF MIDTOWN - ST. CLAIR,CHABAD OF MIDTOWN - ST. CLAIR,Child Care - Food Preparation,544 ST CLAIR AVE W,43.6828652,-79.42087581,Pass,3,FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B),2019-02-19,S - Significant,Corrected During Inspection,,
88373,10662485,104412585,AJWA PIZZA,AJWA PIZZA,Food Take Out,25 OVERLEA BLVD,43.70435929,-79.34981987,Pass,3,,2019-02-19,,,,
88374,10662496,104412647,FOUNTAIN CUISINE,FOUNTAIN CUISINE,Restaurant,4438 SHEPPARD AVE E,43.78803647,-79.26774663,Pass,3,,2019-02-19,,,,
88375,10662521,104412812,PRESSE CAFE,PRESSE CAFE,Restaurant,875 BAY ST,43.6627179,-79.38620447,Conditional Pass,3,FAIL TO REMOVE GARBAGE WHEN NECESSARY TO MAINTAIN SANITARY CONDITION - SEC. 12,2019-02-19,S - Significant,Notice to Comply,,
88378,10662524,104412820,FIVE GUYS BURGERS AND FRIES,FIVE GUYS BURGER AND FRIES,Restaurant,4841 YONGE ST,43.76226477,-79.41083282,Pass,2,,2019-02-19,,,,
88379,10662527,104412841,SUSHI BOX ON BAY,SUSHI BOX ON BAY,Restaurant,891 BAY ST,43.66306511,-79.38634835,Conditional Pass,3,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E),2019-02-19,M - Minor,Notice to Comply,,
88384,10662532,104412875,PANERA BREAD,PANERA BREAD,Restaurant,197 NORTH QUEEN ST,43.61514916,-79.55609963,Pass,3,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2019-02-19,M - Minor,Notice to Comply,,
88388,10662541,104412907,INS MARKET,INS MARKET,Food Store (Convenience / Variety),800 BAY ST,43.66117207,-79.38643904,Pass,1,,2019-02-14,,,,
88389,10662552,104412965,PENN TEA,PENN TEA,Food Take Out,5651 STEELES AVE E,43.83218513,-79.26674529,Pass,2,FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C),2019-02-19,S - Significant,Corrected During Inspection,,
88391,10662559,104413017,CAFE23,CAFE23,Restaurant,728 QUEEN ST W,43.64621,-79.40937,Pass,2,,2019-02-19,,,,
88392,10662586,104413201,EIGHTEEN30,EIGHTEEN30,Restaurant,9 CLARENCE SQ,43.644592,-79.39369,Pass,3,Fail to Hold a Valid Food Handler's Certificate  - Sec. 545-157E(17)(b),2019-02-20,NA - Not Applicable,Notice to Comply,,
88393,10662591,104413228,GDOUS JUICY CHICKEN HOUSE,GDOUS JUICY CHICKEN HOUSE,Restaurant,495 BLOOR ST W,43.665688,-79.40788,Pass,2,Operate food premise - equipment not constructed to permit cleaning - Sec. 9,2019-02-19,M - Minor,Notice to Comply,,
88394,10662601,104413317,MA'S BEST PREMIUM SOUPS,MA'S BEST PREMIUM SOUPS,Food Processing Plant,1126 FINCH AVE W,43.76709837,-79.47580613,Pass,2,Food premise not maintained with floors in good repair in food-handling room - Sec. 7(1)(g),2019-02-20,M - Minor,Notice to Comply,,
88395,10662604,104413344,YOUTH WINNING YOUTH,YOUTH WINNING YOUTH,Food Bank,2240 WESTON RD,43.70401831,-79.52819219,Pass,1,,2019-02-20,,,,
88396,10662610,104413381,TEN,TEN,Restaurant,1132 COLLEGE ST,43.65257404,-79.4335343,Pass,2,,2019-02-20,,,,
88397,10662619,104413482,HOMETOWN NOODLES,HOMETOWN NOODLES,Restaurant,4219 SHEPPARD AVE E,43.78533152,-79.27773911,Pass,3,,2019-02-20,,,,
88398,10662632,104413620,VENUS BAKERY &CAFE,VENUS BAKERY &CAFE,Bakery,80 ELLESMERE RD,43.75936001,-79.31084635,Pass,2,,2019-02-20,,,,
88399,10662645,104413710,SLICE OF HEAVEN,SLICE OF HEAVEN,Food Take Out,2481 LAKE SHORE BLVD W,43.61338475,-79.4891761,Pass,3,,2019-02-20,,,,
